0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.6963277459144592,0.8373557925224304,0.6755601763725281,0.8021514415740967,0.672883152961731,0.7502109408378601,0.7010349035263062,0.7307806015014648,0.7318707704544067,0.7305589318275452,0.7008377909660339,0.6676939725875854,0.7052061557769775,0.6182335615158081,0.70778888463974,0.5879342555999756,0.7104697823524475,0.5647621750831604,0.7276237607002258,0.6815872192382812,0.7439550161361694,0.6704629063606262,0.7293100953102112,0.7193067669868469,0.7207098007202148,0.7452685832977295,0.7463836073875427,0.7067416906356812,0.7545440196990967,0.7213939428329468,0.7313873767852783,0.7586684226989746,0.7216780185699463,0.7654309272766113,0.7590501308441162,0.7415952086448669,0.7603726983070374,0.7585510015487671,0.7395600080490112,0.781358540058136,0.7297412753105164,0.7791603803634644
0.6983872652053833,0.8371291160583496,0.6760445833206177,0.8044300079345703,0.6730508804321289,0.7515445351600647,0.7012368440628052,0.7337000370025635,0.7312659025192261,0.7328054308891296,0.7000560164451599,0.6712666749954224,0.7058543562889099,0.6098421812057495,0.7080637216567993,0.5796120166778564,0.7097923159599304,0.5660927295684814,0.7267394661903381,0.6850631237030029,0.7420678734779358,0.6813004016876221,0.7247529625892639,0.7293208837509155,0.7145826816558838,0.7483313679695129,0.7462279796600342,0.7112515568733215,0.7503466010093689,0.7264711856842041,0.7294033169746399,0.7613924145698547,0.7213562726974487,0.7600569128990173,0.7604463696479797,0.7425498366355896,0.7594725489616394,0.7604976296424866,0.7394722700119019,0.7821817398071289,0.729844331741333,0.7752810716629028
0.6968856453895569,0.8391193151473999,0.6757019758224487,0.8047377467155457,0.6728032231330872,0.7518195509910583,0.6998472213745117,0.7328230142593384,0.7276116609573364,0.7308554649353027,0.6998049020767212,0.6695629954338074,0.7052706480026245,0.6037288308143616,0.7076920866966248,0.5758472681045532,0.709113359451294,0.5693094730377197,0.7249694466590881,0.6866570115089417,0.7404667139053345,0.6788893342018127,0.7231497168540955,0.7262799143791199,0.7125495672225952,0.745634138584137,0.7438869476318359,0.7136878967285156,0.7509118914604187,0.7217237949371338,0.7301842570304871,0.7576712965965271,0.7210310101509094,0.7594196200370789,0.7582479119300842,0.7456934452056885,0.7613155245780945,0.7559561133384705,0.7417964935302734,0.7783203125,0.7310895919799805,0.7742684483528137
0.6958986520767212,0.8421715497970581,0.6742075681686401,0.8047903776168823,0.6714168190956116,0.7502140998840332,0.6983942985534668,0.7309762239456177,0.7266600131988525,0.7298866510391235,0.6989549994468689,0.6678118109703064,0.7049540877342224,0.5983372330665588,0.7076725363731384,0.5735306739807129,0.7081450819969177,0.5714620351791382,0.7237870097160339,0.6837275624275208,0.7360165119171143,0.6795918345451355,0.7206910252571106,0.7243765592575073,0.7103567719459534,0.7433800101280212,0.7428193688392639,0.7111632227897644,0.7452918291091919,0.7150695323944092,0.7256038188934326,0.7519181966781616,0.7163996696472168,0.7575109004974365,0.7576099634170532,0.7441554069519043,0.7523164749145508,0.7540071606636047,0.7325298190116882,0.7756134271621704,0.7223513722419739,0.7728067636489868
0.6936056017875671,0.8444675207138062,0.6726899743080139,0.8055366277694702,0.6696032285690308,0.7495525479316711,0.6956275105476379,0.7312219738960266,0.7229409217834473,0.7319963574409485,0.6976297497749329,0.6663868427276611,0.7031134963035583,0.5962285399436951,0.7049171924591064,0.5703530311584473,0.7049851417541504,0.5669979453086853,0.7231508493423462,0.6827429533004761,0.7350788116455078,0.6837999224662781,0.7186742424964905,0.7268139123916626,0.7080439329147339,0.7437425851821899,0.7420086860656738,0.7121409177780151,0.7437570095062256,0.726934552192688,0.7239131331443787,0.758834183216095,0.714878261089325,0.7594154477119446,0.7560691237449646,0.7469474077224731,0.7498898506164551,0.7659521102905273,0.7305441498756409,0.7849998474121094,0.720713198184967,0.7786668539047241
0.692138671875,0.8475226759910583,0.6703972220420837,0.8075116276741028,0.6665358543395996,0.7504342198371887,0.6923776268959045,0.7318843603134155,0.7195929288864136,0.7305232882499695,0.69517982006073,0.6658501625061035,0.7012895941734314,0.5980464220046997,0.7035531997680664,0.5712612867355347,0.7033576965332031,0.5638656616210938,0.7203022837638855,0.6817995309829712,0.7286190986633301,0.6842930316925049,0.713508665561676,0.7288885116577148,0.7035133242607117,0.748541533946991,0.7393330931663513,0.7101761102676392,0.7412088513374329,0.72174072265625,0.7213389277458191,0.7576959133148193,0.7108108997344971,0.7645834684371948,0.7541153430938721,0.7446109652519226,0.7480572462081909,0.7610766887664795,0.727976381778717,0.7835877537727356,0.7166785597801208,0.7825664281845093
0.6901894211769104,0.8443446159362793,0.6687579154968262,0.8043720722198486,0.6645534038543701,0.7475460767745972,0.6891767382621765,0.7293822169303894,0.7167807221412659,0.7302246689796448,0.6934613585472107,0.664991021156311,0.6988158226013184,0.5931845903396606,0.700533390045166,0.5670372247695923,0.6999969482421875,0.5640006065368652,0.7187204957008362,0.6823096871376038,0.7280659675598145,0.6788047552108765,0.7133280634880066,0.7213619351387024,0.7035147547721863,0.7418429255485535,0.737862229347229,0.7114542126655579,0.7366636395454407,0.7158565521240234,0.7174601554870605,0.7494009137153625,0.7081628441810608,0.7563724517822266,0.752467691898346,0.745160698890686,0.7416751980781555,0.7537642121315002,0.7216256856918335,0.7722576856613159,0.7111753225326538,0.7703559994697571
0.6890431046485901,0.8393638730049133,0.6678963899612427,0.7994922995567322,0.6626799702644348,0.7427619695663452,0.6868669986724854,0.7242127656936646,0.7147833108901978,0.7235684394836426,0.6914259195327759,0.6592079401016235,0.6973636150360107,0.5878417491912842,0.6986092925071716,0.5627278685569763,0.6970522403717041,0.5618549585342407,0.7163331508636475,0.6761562824249268,0.7209231853485107,0.669707179069519,0.7065714597702026,0.7123115062713623,0.699147641658783,0.7309284806251526,0.7354151606559753,0.7054932117462158,0.7330952286720276,0.7027082443237305,0.7136041522026062,0.738074779510498,0.705466628074646,0.7448318004608154,0.7504017949104309,0.7407354712486267,0.7370541095733643,0.7478600740432739,0.7175472974777222,0.766834557056427,0.7091987133026123,0.7639760971069336
0.6882601380348206,0.833759605884552,0.6663431525230408,0.7958505153656006,0.6604827642440796,0.7380192279815674,0.6847004890441895,0.7186657786369324,0.7127363085746765,0.7177852392196655,0.6892641186714172,0.6511240005493164,0.6949944496154785,0.578750491142273,0.6963663101196289,0.5549332499504089,0.6950235366821289,0.5570756793022156,0.7148239016532898,0.6668151021003723,0.722103476524353,0.6710190176963806,0.707094669342041,0.713312029838562,0.6982627511024475,0.7291277647018433,0.7341708540916443,0.69588303565979,0.7314275503158569,0.7100657224655151,0.712001621723175,0.7437465786933899,0.7039073705673218,0.7460467219352722,0.7492989897727966,0.7304589748382568,0.7370821237564087,0.7513993978500366,0.7171306014060974,0.7726906538009644,0.708056628704071,0.7683699727058411
0.6868489980697632,0.8310647010803223,0.6641808152198792,0.7908709645271301,0.6575765013694763,0.7312220335006714,0.6813928484916687,0.7106918096542358,0.7097750306129456,0.7127991318702698,0.6869304180145264,0.6466521620750427,0.6917164325714111,0.5797727704048157,0.6916576027870178,0.5529898405075073,0.6901043057441711,0.5476704239845276,0.7127909660339355,0.6611839532852173,0.7167692184448242,0.669749915599823,0.7019177675247192,0.7077405452728271,0.6945430636405945,0.7217828631401062,0.7321309447288513,0.6905767321586609,0.7265976071357727,0.7073648571968079,0.7085974216461182,0.7383167743682861,0.7025600075721741,0.7399967908859253,0.7472435832023621,0.7254093885421753,0.7336811423301697,0.7433227896690369,0.7150880098342896,0.7639240622520447,0.7075108885765076,0.7615769505500793
